"Alert Id","Alert State","Alert Title","Alert Type","Rule Id","Rule Name","Rule Description","Tags","Severity","First Seen","Last Seen","Fixed On","Dismissed On","Dismissal Type","SLA Days","Days overdue","Alert Link","Organization","Project","Repository","Ref","Ecosystem","Location Paths","Logical Paths"
"1750","active","Temporary Directory Hijacking to Local Privilege Escalation Vulnerability in org.springframework.boot:spring-boot (CVE-2022-27772)","dependency","DEP1001_CVE-2022-27772","CVE-2022-27772","'pom.xml' contains a reference to an insecure Maven package 'org.springframework.boot:spring-boot 2.2.0.RELEASE'.  Recommendation: Upgrade org.springframework.boot:spring-boot from 2.2.0.RELEASE to 2.2.11.RELEASE to fix the vulnerability.","","high","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"30","103","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1750","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/challenge/pom.xml @ 717db8cc","org.springframework.boot:spring-boot-devtools 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-test 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.springframework.boot:spring-boot 2.2.0.RELEASE"
"1751","active","Temporary Directory Hijacking to Local Privilege Escalation Vulnerability in org.springframework.boot:spring-boot (CVE-2022-27772)","dependency","DEP1001_CVE-2022-27772","CVE-2022-27772","'pom.xml' contains a reference to an insecure Maven package 'org.springframework.boot:spring-boot 2.2.0.RELEASE'.  Recommendation: Upgrade org.springframework.boot:spring-boot from 2.2.0.RELEASE to 2.2.11.RELEASE to fix the vulnerability.","","high","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"30","103","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1751","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/client-side-filtering/pom.xml @ 717db8cc","org.springframework.boot:spring-boot-devtools 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-test 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.springframework.boot:spring-boot 2.2.0.RELEASE"
"1752","active","Temporary Directory Hijacking to Local Privilege Escalation Vulnerability in org.springframework.boot:spring-boot (CVE-2022-27772)","dependency","DEP1001_CVE-2022-27772","CVE-2022-27772","'pom.xml' contains a reference to an insecure Maven package 'org.springframework.boot:spring-boot 2.2.0.RELEASE'.  Recommendation: Upgrade org.springframework.boot:spring-boot from 2.2.0.RELEASE to 2.2.11.RELEASE to fix the vulnerability.","","high","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"30","103","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1752","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/insecure-deserialization/pom.xml @ 717db8cc","org.springframework.boot:spring-boot-devtools 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-test 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.springframework.boot:spring-boot 2.2.0.RELEASE"
"1753","active","Temporary Directory Hijacking to Local Privilege Escalation Vulnerability in org.springframework.boot:spring-boot (CVE-2022-27772)","dependency","DEP1001_CVE-2022-27772","CVE-2022-27772","'pom.xml' contains a reference to an insecure Maven package 'org.springframework.boot:spring-boot 2.2.0.RELEASE'.  Recommendation: Upgrade org.springframework.boot:spring-boot from 2.2.0.RELEASE to 2.2.11.RELEASE to fix the vulnerability.","","high","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"30","103","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1753","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webwolf/pom.xml @ 717db8cc","org.springframework.boot:spring-boot-devtools 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-test 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.springframework.boot:spring-boot 2.2.0.RELEASE"
"1754","active","Temporary Directory Hijacking to Local Privilege Escalation Vulnerability in org.springframework.boot:spring-boot (CVE-2022-27772)","dependency","DEP1001_CVE-2022-27772","CVE-2022-27772","'pom.xml' contains a reference to an insecure Maven package 'org.springframework.boot:spring-boot 2.2.0.RELEASE'.  Recommendation: Upgrade org.springframework.boot:spring-boot from 2.2.0.RELEASE to 2.2.11.RELEASE to fix the vulnerability.","","high","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"30","103","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1754","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/password-reset/pom.xml @ 717db8cc","org.springframework.boot:spring-boot-devtools 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-test 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.springframework.boot:spring-boot 2.2.0.RELEASE"
"1755","active","Temporary Directory Hijacking to Local Privilege Escalation Vulnerability in org.springframework.boot:spring-boot (CVE-2022-27772)","dependency","DEP1001_CVE-2022-27772","CVE-2022-27772","'pom.xml' contains a reference to an insecure Maven package 'org.springframework.boot:spring-boot 2.2.0.RELEASE'.  Recommendation: Upgrade org.springframework.boot:spring-boot from 2.2.0.RELEASE to 2.2.11.RELEASE to fix the vulnerability.","","high","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"30","103","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1755","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/bypass-restrictions/pom.xml @ 717db8cc","org.springframework.boot:spring-boot-devtools 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-test 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.springframework.boot:spring-boot 2.2.0.RELEASE"
"1756","active","Temporary Directory Hijacking to Local Privilege Escalation Vulnerability in org.springframework.boot:spring-boot (CVE-2022-27772)","dependency","DEP1001_CVE-2022-27772","CVE-2022-27772","'pom.xml' contains a reference to an insecure Maven package 'org.springframework.boot:spring-boot 2.2.0.RELEASE'.  Recommendation: Upgrade org.springframework.boot:spring-boot from 2.2.0.RELEASE to 2.2.11.RELEASE to fix the vulnerability.","","high","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"30","103","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1756","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/ssrf/pom.xml @ 717db8cc","org.springframework.boot:spring-boot-devtools 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-test 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.springframework.boot:spring-boot 2.2.0.RELEASE"
"1757","active","Temporary Directory Hijacking to Local Privilege Escalation Vulnerability in org.springframework.boot:spring-boot (CVE-2022-27772)","dependency","DEP1001_CVE-2022-27772","CVE-2022-27772","'pom.xml' contains a reference to an insecure Maven package 'org.springframework.boot:spring-boot 2.2.0.RELEASE'.  Recommendation: Upgrade org.springframework.boot:spring-boot from 2.2.0.RELEASE to 2.2.11.RELEASE to fix the vulnerability.","","high","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"30","103","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1757","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-container/pom.xml @ 717db8cc","org.springframework.boot:spring-boot-devtools 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-test 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.springframework.boot:spring-boot 2.2.0.RELEASE"
"1758","active","Temporary Directory Hijacking to Local Privilege Escalation Vulnerability in org.springframework.boot:spring-boot (CVE-2022-27772)","dependency","DEP1001_CVE-2022-27772","CVE-2022-27772","'pom.xml' contains a reference to an insecure Maven package 'org.springframework.boot:spring-boot 2.2.0.RELEASE'.  Recommendation: Upgrade org.springframework.boot:spring-boot from 2.2.0.RELEASE to 2.2.11.RELEASE to fix the vulnerability.","","high","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"30","103","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1758","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/html-tampering/pom.xml @ 717db8cc","org.springframework.boot:spring-boot-devtools 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-test 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.springframework.boot:spring-boot 2.2.0.RELEASE"
"1759","active","Temporary Directory Hijacking to Local Privilege Escalation Vulnerability in org.springframework.boot:spring-boot (CVE-2022-27772)","dependency","DEP1001_CVE-2022-27772","CVE-2022-27772","'pom.xml' contains a reference to an insecure Maven package 'org.springframework.boot:spring-boot 2.2.0.RELEASE'.  Recommendation: Upgrade org.springframework.boot:spring-boot from 2.2.0.RELEASE to 2.2.11.RELEASE to fix the vulnerability.","","high","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"30","103","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1759","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/idor/pom.xml @ 717db8cc","org.springframework.boot:spring-boot-devtools 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-test 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.springframework.boot:spring-boot 2.2.0.RELEASE"
"1760","active","Temporary Directory Hijacking to Local Privilege Escalation Vulnerability in org.springframework.boot:spring-boot (CVE-2022-27772)","dependency","DEP1001_CVE-2022-27772","CVE-2022-27772","'pom.xml' contains a reference to an insecure Maven package 'org.springframework.boot:spring-boot 2.2.0.RELEASE'.  Recommendation: Upgrade org.springframework.boot:spring-boot from 2.2.0.RELEASE to 2.2.11.RELEASE to fix the vulnerability.","","high","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"30","103","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1760","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-integration-tests/pom.xml @ 717db8cc","org.springframework.boot:spring-boot-devtools 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-test 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.springframework.boot:spring-boot 2.2.0.RELEASE"
"1761","active","Temporary Directory Hijacking to Local Privilege Escalation Vulnerability in org.springframework.boot:spring-boot (CVE-2022-27772)","dependency","DEP1001_CVE-2022-27772","CVE-2022-27772","'pom.xml' contains a reference to an insecure Maven package 'org.springframework.boot:spring-boot 2.2.0.RELEASE'.  Recommendation: Upgrade org.springframework.boot:spring-boot from 2.2.0.RELEASE to 2.2.11.RELEASE to fix the vulnerability.","","high","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"30","103","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1761","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/csrf/pom.xml @ 717db8cc","org.springframework.boot:spring-boot-devtools 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-test 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.springframework.boot:spring-boot 2.2.0.RELEASE"
"1762","active","Temporary Directory Hijacking to Local Privilege Escalation Vulnerability in org.springframework.boot:spring-boot (CVE-2022-27772)","dependency","DEP1001_CVE-2022-27772","CVE-2022-27772","'pom.xml' contains a reference to an insecure Maven package 'org.springframework.boot:spring-boot 2.2.0.RELEASE'.  Recommendation: Upgrade org.springframework.boot:spring-boot from 2.2.0.RELEASE to 2.2.11.RELEASE to fix the vulnerability.","","high","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"30","103","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1762","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/auth-bypass/pom.xml @ 717db8cc","org.springframework.boot:spring-boot-devtools 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-test 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.springframework.boot:spring-boot 2.2.0.RELEASE"
"1763","active","Temporary Directory Hijacking to Local Privilege Escalation Vulnerability in org.springframework.boot:spring-boot (CVE-2022-27772)","dependency","DEP1001_CVE-2022-27772","CVE-2022-27772","'pom.xml' contains a reference to an insecure Maven package 'org.springframework.boot:spring-boot 2.2.0.RELEASE'.  Recommendation: Upgrade org.springframework.boot:spring-boot from 2.2.0.RELEASE to 2.2.11.RELEASE to fix the vulnerability.","","high","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"30","103","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1763","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/missing-function-ac/pom.xml @ 717db8cc","org.springframework.boot:spring-boot-devtools 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-test 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.springframework.boot:spring-boot 2.2.0.RELEASE"
"1764","active","Temporary Directory Hijacking to Local Privilege Escalation Vulnerability in org.springframework.boot:spring-boot (CVE-2022-27772)","dependency","DEP1001_CVE-2022-27772","CVE-2022-27772","'pom.xml' contains a reference to an insecure Maven package 'org.springframework.boot:spring-boot 2.2.0.RELEASE'.  Recommendation: Upgrade org.springframework.boot:spring-boot from 2.2.0.RELEASE to 2.2.11.RELEASE to fix the vulnerability.","","high","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"30","103","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1764","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/pom.xml @ 717db8cc","org.springframework.boot:spring-boot-devtools 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-test 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.springframework.boot:spring-boot 2.2.0.RELEASE"
"1765","active","Temporary Directory Hijacking to Local Privilege Escalation Vulnerability in org.springframework.boot:spring-boot (CVE-2022-27772)","dependency","DEP1001_CVE-2022-27772","CVE-2022-27772","'pom.xml' contains a reference to an insecure Maven package 'org.springframework.boot:spring-boot 2.2.0.RELEASE'.  Recommendation: Upgrade org.springframework.boot:spring-boot from 2.2.0.RELEASE to 2.2.11.RELEASE to fix the vulnerability.","","high","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"30","103","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1765","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/sql-injection/pom.xml @ 717db8cc","org.springframework.boot:spring-boot-devtools 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-test 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.springframework.boot:spring-boot 2.2.0.RELEASE"
"1766","active","Temporary Directory Hijacking to Local Privilege Escalation Vulnerability in org.springframework.boot:spring-boot (CVE-2022-27772)","dependency","DEP1001_CVE-2022-27772","CVE-2022-27772","'pom.xml' contains a reference to an insecure Maven package 'org.springframework.boot:spring-boot 2.2.0.RELEASE'.  Recommendation: Upgrade org.springframework.boot:spring-boot from 2.2.0.RELEASE to 2.2.11.RELEASE to fix the vulnerability.","","high","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"30","103","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1766","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/vulnerable-components/pom.xml @ 717db8cc","org.springframework.boot:spring-boot-devtools 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-test 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.springframework.boot:spring-boot 2.2.0.RELEASE"
"1767","active","Temporary Directory Hijacking to Local Privilege Escalation Vulnerability in org.springframework.boot:spring-boot (CVE-2022-27772)","dependency","DEP1001_CVE-2022-27772","CVE-2022-27772","'pom.xml' contains a reference to an insecure Maven package 'org.springframework.boot:spring-boot 2.2.0.RELEASE'.  Recommendation: Upgrade org.springframework.boot:spring-boot from 2.2.0.RELEASE to 2.2.11.RELEASE to fix the vulnerability.","","high","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"30","103","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1767","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/chrome-dev-tools/pom.xml @ 717db8cc","org.springframework.boot:spring-boot-devtools 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-test 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.springframework.boot:spring-boot 2.2.0.RELEASE"
"1768","active","Temporary Directory Hijacking to Local Privilege Escalation Vulnerability in org.springframework.boot:spring-boot (CVE-2022-27772)","dependency","DEP1001_CVE-2022-27772","CVE-2022-27772","'pom.xml' contains a reference to an insecure Maven package 'org.springframework.boot:spring-boot 2.2.0.RELEASE'.  Recommendation: Upgrade org.springframework.boot:spring-boot from 2.2.0.RELEASE to 2.2.11.RELEASE to fix the vulnerability.","","high","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"30","103","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1768","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/http-proxies/pom.xml @ 717db8cc","org.springframework.boot:spring-boot-devtools 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-test 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.springframework.boot:spring-boot 2.2.0.RELEASE"
"1769","active","Temporary Directory Hijacking to Local Privilege Escalation Vulnerability in org.springframework.boot:spring-boot (CVE-2022-27772)","dependency","DEP1001_CVE-2022-27772","CVE-2022-27772","'pom.xml' contains a reference to an insecure Maven package 'org.springframework.boot:spring-boot 2.2.0.RELEASE'.  Recommendation: Upgrade org.springframework.boot:spring-boot from 2.2.0.RELEASE to 2.2.11.RELEASE to fix the vulnerability.","","high","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"30","103","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1769","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/webwolf-introduction/pom.xml @ 717db8cc","org.springframework.boot:spring-boot-devtools 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-test 2.2.0.RELEASE(root),org.springframework.boot:spring-boot-starter-web 2.2.0.RELEASE(root),org.springframework.boot:spring-boot 2.2.0.RELEASE"
"1770","active","PostgreSQL JDBC Driver SQL Injection in ResultSet.refreshRow() with malicious column names (CVE-2022-31197)","dependency","DEP1001_CVE-2022-31197","CVE-2022-31197","'pom.xml' contains a reference to an insecure Maven package 'org.postgresql:postgresql 42.2.2'.  Recommendation: Upgrade org.postgresql:postgresql from 42.2.2 to 42.2.26 to fix the vulnerability.","","high","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"30","103","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1770","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-server/pom.xml @ 717db8cc","org.postgresql:postgresql 42.2.2"
"1771","active","PostgreSQL JDBC Driver SQL Injection in ResultSet.refreshRow() with malicious column names (CVE-2022-31197)","dependency","DEP1001_CVE-2022-31197","CVE-2022-31197","'pom.xml' contains a reference to an insecure Maven package 'org.postgresql:postgresql 42.2.2'.  Recommendation: Upgrade org.postgresql:postgresql from 42.2.2 to 42.2.26 to fix the vulnerability.","","high","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"30","103","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1771","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webwolf/pom.xml @ 717db8cc","org.postgresql:postgresql 42.2.2"
"1772","active","PostgreSQL JDBC Driver SQL Injection in ResultSet.refreshRow() with malicious column names (CVE-2022-31197)","dependency","DEP1001_CVE-2022-31197","CVE-2022-31197","'pom.xml' contains a reference to an insecure Maven package 'org.postgresql:postgresql 42.2.8'.  Recommendation: Upgrade org.postgresql:postgresql from 42.2.8 to 42.2.26 to fix the vulnerability.","","high","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"30","103","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1772","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-integration-tests/pom.xml @ 717db8cc","org.owasp.webgoat:webgoat-server v8.0.0-SNAPSHOT(root),org.postgresql:postgresql 42.2.8"
"1773","active","jsoup may not sanitize code injection XSS attempts if SafeList.preserveRelativeLinks is enabled (CVE-2022-36033)","dependency","DEP1001_CVE-2022-36033","CVE-2022-36033","'pom.xml' contains a reference to an insecure Maven package 'org.jsoup:jsoup 1.11.3'.  Recommendation: Upgrade org.jsoup:jsoup from 1.11.3 to 1.15.3 to fix the vulnerability.","","medium","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"90","43","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1773","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-lessons/cross-site-scripting/pom.xml @ 717db8cc","org.jsoup:jsoup 1.11.3(root),org.owasp.webgoat.lesson:cross-site-scripting v8.0.0-SNAPSHOT(root),org.owasp.webgoat:webgoat-server v8.0.0-SNAPSHOT(root),org.jsoup:jsoup 1.11.3"
"1774","active","jsoup may not sanitize code injection XSS attempts if SafeList.preserveRelativeLinks is enabled (CVE-2022-36033)","dependency","DEP1001_CVE-2022-36033","CVE-2022-36033","'pom.xml' contains a reference to an insecure Maven package 'org.jsoup:jsoup 1.11.3'.  Recommendation: Upgrade org.jsoup:jsoup from 1.11.3 to 1.15.3 to fix the vulnerability.","","medium","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"90","43","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1774","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-server/pom.xml @ 717db8cc","org.jsoup:jsoup 1.11.3(root),org.owasp.webgoat.lesson:cross-site-scripting v8.0.0-SNAPSHOT(root),org.owasp.webgoat:webgoat-server v8.0.0-SNAPSHOT(root),org.jsoup:jsoup 1.11.3"
"1775","active","jsoup may not sanitize code injection XSS attempts if SafeList.preserveRelativeLinks is enabled (CVE-2022-36033)","dependency","DEP1001_CVE-2022-36033","CVE-2022-36033","'pom.xml' contains a reference to an insecure Maven package 'org.jsoup:jsoup 1.11.3'.  Recommendation: Upgrade org.jsoup:jsoup from 1.11.3 to 1.15.3 to fix the vulnerability.","","medium","2023-09-12T18:47:31Z","2023-09-12T18:47:31Z","","",,"90","43","https://dev.azure.com/octodemo-temporary/a0c65eae-359a-4a9b-84dc-23fd96d85a9e/_git/9d45a95d-dd6f-4d6a-a3b5-d7c47ad35245/alerts/1775","octodemo-temporary","demo-vulnerabilities-ghas","demo-vulnerabilities-ghas","refs/heads/master","Maven","s/webgoat-integration-tests/pom.xml @ 717db8cc","org.jsoup:jsoup 1.11.3(root),org.owasp.webgoat.lesson:cross-site-scripting v8.0.0-SNAPSHOT(root),org.owasp.webgoat:webgoat-server v8.0.0-SNAPSHOT(root),org.jsoup:jsoup 1.11.3"
